store_id,store_name,location,demographics
1288,Adams Group,80565 Samantha Green,"(-88.4049315,-169.382750)"
1289,Parsons-Jackson,None,"(3.5819635,38.292225)"
1290,"Brown, Taylor and Collins",11381 Anna Passage,"(-50.1994895,58.440669)"
1291,Hudson Group,80025 Clements Club,"(-5.3442375,-104.969658)"
1292,"Duran, Hodges and Brown",,"(-62.0126975,-24.250149)"
1293,Simpson Inc,7846 Juan Wall,"(-12.0355135,39.438585)"
1294,Allen PLC,99774 Julie Manors Suite 248,DEMOGRAPHICS_ERROR
1295,"King, Gaines and Carrillo",791 Rodriguez Stravenue Suite 491,"(69.3701465,-27.324474)"
1296,Schmidt-Monroe,70375 Meyers Islands,"(65.8999935,-99.231591)"
1297,"Mendoza, Walters and Crawford",55237 Jessica Fort,"(53.903766,113.026081)"
1298,Porter-Harris,93935 James Village Suite 808,"(-20.467858,-163.313101)"
1299,Hopkins-Nelson,552 Li Ford Apt. 590,"(87.6450695,89.534875)"
1300,Salinas-Contreras,30598 Julie Greens Apt. 718,"(-7.3606525,-15.029523)"
1301,Clarke and Sons,68290 Erica Way Apt. 156,DEMOGRAPHICS_ERROR
1302,"Juarez, Nielsen and Davis",4675 Larsen Inlet Suite 484,"(38.3757645,-5.351834)"
1303,"Jimenez, Benson and Robbins",9613 Charles Road Apt. 810,"(65.2880875,144.116006)"
1304,STORE_ERROR,1023 Smith Port Apt. 695,"(-87.6918335,-148.469423)"
1305,"Nicholson, Weaver and Edwards",2175 Hernandez Stravenue Apt. 834,"(-86.049633,-119.745432)"
1306,None,6469 Tracey Mews Suite 030,"(-63.1615775,-20.145715)"
1307,Miller-Brown,0037 Gregory Meadow,"(-64.580314,-45.424896)"
1308,Norton-Ryan,57780 Autumn Center Suite 346,"(-55.8030155,145.946001)"
1309,"Shaw, Davidson and Herrera",949 Carr Springs Apt. 533,"(83.865708,-22.419591)"
1310,Fox PLC,677 Hartman Island Apt. 442,"(-54.197771,169.403683)"
1311,Ray-Davis,88413 Mcguire Port Suite 221,None
1312,"Clark, Ramirez and Brown",8796 Hurst Burgs Suite 802,"(88.984757,58.764126)"
1313,"Leonard, Gutierrez and Boyd",579 Joshua Tunnel,"(52.548877,-154.455082)"
1314,Meyer and Sons,8053 Martin Turnpike Suite 300,"(34.6892605,-162.623098)"
1315,Brown Group,466 Becky Run Apt. 869,"(18.157612,146.414061)"
1316,Gibson-Murphy,930 Jacob Street Suite 541,"(-19.616913,129.345148)"
1317,Mcdonald-George,730 Williams Isle Suite 791,
1318,Combs PLC,6442 Griffin Rapid,"(31.4024485,-43.526598)"
1319,Gonzalez PLC,504 King Ridge Apt. 846,"(-68.930315,-30.565600)"
1320,STORE_ERROR,7699 Ashley Mews,"(-32.476932,134.931743)"
1321,None,57005 Joshua Creek Suite 299,"(23.315181,172.133964)"
1322,"Day, Acosta and Gardner",12461 Williams Point,"(-33.3675135,-138.628541)"
1323,"Ellis, Diaz and Ramos",6500 Rogers Brooks,"(-7.774866,62.303964)"
1324,"Brooks, Johnson and George",4291 Johnson River Suite 378,None
1325,Washington PLC,95442 Carney Ranch,"(88.6303915,126.760357)"
1326,None,7626 Rosales Hills Apt. 813,"(44.2394825,138.552076)"
1327,None,66196 Donald Trace,"(-61.816355,-62.972525)"
1328,Bowman-Wood,07312 Armstrong Manor Suite 854,"(88.697841,-146.522056)"
1329,Goodwin Ltd,525 Andrew Pine Apt. 946,"(-81.289264,43.812356)"
1330,"Banks, Gutierrez and Lawrence",434 Brianna Ports Suite 621,"(0.5618645,13.693382)"
1331,None,756 Haynes Knolls,"(39.348404,20.378619)"
1332,"Moore, Miller and Fitzgerald",0980 William Way,"(-6.0154595,26.318127)"
1333,Jones-Campos,9007 Hunt Station Apt. 137,"(-61.4544715,121.170141)"
1334,Malone Inc,None,"(-24.3176635,-174.712872)"
1335,Smith-Martinez,141 Davis Pines,"(70.7584265,-85.880349)"
1336,"Wise, Le and Bennett",63755 Patterson Ridge Apt. 690,"(13.1247785,-16.516388)"
1337,"Ford, Patton and Hunt",9815 Caroline Land Apt. 081,"(67.559044,173.600835)"
1338,"Alvarez, Cross and Garcia",088 Christina Spring Apt. 499,"(-26.4590825,-58.561999)"
1339,Jones-Thompson,01927 Amy Cliff,DEMOGRAPHICS_ERROR
1340,Bennett Group,None,"(-50.842675,-7.299466)"
1341,"Contreras, Brown and Lane",4633 Raymond Pike,"(-67.432452,-121.882166)"
1342,George-Bailey,976 Rojas Valley Suite 635,"(3.659434,112.749684)"
1343,STORE_ERROR,8607 Davis Knolls,"(-27.7332055,-158.085917)"
1344,Wright Group,7877 Zachary Stream Suite 052,"(64.040434,-105.047810)"
1345,Jones Group,32518 Kevin Alley Apt. 715,"(-35.008692,-95.800600)"
1346,"Mullins, Chandler and Wagner",712 Karen Fort,"(-38.1820825,-16.038659)"
1347,,43599 Megan Drives,"(-54.1267065,-90.331621)"
1348,Lin-Collins,3873 Raymond Knolls,"(-78.4503585,8.777555)"
1349,Tran-Johnson,9360 Johnson Mountains Apt. 545,"(-15.8612035,71.251350)"
1350,Chapman-Pope,767 Robinson Garden Apt. 466,"(-40.1659455,175.970491)"
1351,Fields-Freeman,2182 Chang Port,"(-86.299934,-175.307161)"
1352,"Bowers, Hicks and Caldwell",2717 Carpenter Mountain Suite 842,"(9.533892,-106.615472)"
1353,Harris and Sons,11638 Stephanie Parkway Suite 168,"(-11.7715635,114.208983)"
1354,"May, Rodriguez and Nichols",LOCATION_ERROR,"(27.118444,-63.278073)"
1355,Alexander PLC,,"(47.816756,-16.528406)"
1356,Huff LLC,1151 Dawn Island Suite 601,"(-29.078851,-13.763821)"
1357,STORE_ERROR,736 Campbell Village Apt. 769,"(60.055208,-169.565684)"
1358,,1169 Barbara Bypass Apt. 891,"(10.670769,-24.047448)"
1359,Arnold Ltd,21423 Julie Hills,"(-49.366220,-63.640009)"
1360,Gibson LLC,708 Guerrero Stream Apt. 772,None
1361,Allison-Frost,41979 Charles Pass,"(-16.414447,-87.328798)"
1362,Cooper-Taylor,77052 Hines Locks,"(16.1174245,116.875608)"
1363,Schneider-Hall,18298 Barton Ford,"(21.268819,-139.141755)"
1364,Myers and Sons,1025 Brenda Station,"(-29.784762,108.998641)"
1365,"Hurst, Thompson and Snyder",0271 Torres Mission,"(41.726902,-11.309471)"
1366,Graham Group,67379 Michael Valleys,"(65.377912,-87.974729)"
1367,Anderson Group,LOCATION_ERROR,"(2.703867,-46.670036)"
1368,"Powell, Logan and Kirk",4251 Emily Centers,"(-13.192209,60.313133)"
1369,Hernandez Group,527 Victor Estates Suite 495,"(-14.3474115,162.075448)"
1370,Hughes Ltd,465 Autumn Drive,"(24.2796325,72.174954)"
1371,Cox Ltd,01527 Ritter Lane,"(31.5190505,0.436483)"
1372,"Navarro, Rojas and Reese",7744 Jeffery Glen Suite 029,"(86.274086,59.178693)"
1373,STORE_ERROR,8947 Jeremy Neck,"(-55.8823245,32.550151)"
1374,Moore LLC,098 Barry Green Suite 499,"(-65.5870055,150.785318)"
1375,Reed-Bowen,LOCATION_ERROR,"(-13.4361265,-114.087971)"
1376,Ramos LLC,188 Hamilton Fork,"(-41.601234,68.729520)"
1377,Moses Inc,None,"(-64.1884465,112.289637)"
1378,Roth LLC,047 Norman Mountain,"(-64.801527,-54.834161)"
1379,"Johnson, Smith and Oneal",2647 Jacobs Club,"(-37.8856785,-118.980078)"
1380,Roberts Inc,539 Cabrera Lakes,"(83.1138065,-66.966173)"
1381,Price Inc,599 Destiny Street,"(-10.8139365,-103.708367)"
1382,Brown-Martin,8468 Lisa Ford,None
1383,STORE_ERROR,5390 Amy Spur Apt. 371,"(49.343357,118.368614)"
1384,"Wheeler, Banks and Johnson",2950 Nguyen Stravenue Apt. 612,"(-59.0053435,-70.301820)"
1385,Taylor Inc,0251 Steven Hills Suite 963,"(-29.5652415,-67.179068)"
1386,Roberts Inc,4114 David Parks,"(-0.7167255,-177.698009)"
1387,"Juarez, Jones and Davidson",6641 Christopher Courts Apt. 494,"(2.694887,-45.847406)"
1388,"Wells, Moyer and Cooper",,"(47.051004,-23.273767)"
1389,Miranda and Sons,07405 Sarah Bypass,"(59.372857,73.249786)"
1390,Vasquez Group,2671 Reed Track,"(-15.3113635,-56.312821)"
1391,,56397 Taylor Square Suite 285,"(9.286468,142.541220)"
1392,"Flynn, Brewer and Lewis",0307 Sarah Rest Suite 097,"(-35.886431,-74.123783)"
1393,"Guzman, Delacruz and Morales",,"(1.7789915,-143.332207)"
1394,Combs-Paul,8078 Armstrong Camp,None
1395,Clark-Jackson,74956 Tiffany Lakes,"(-66.2234115,-175.612386)"
1396,Chang Group,85089 Hunt Street Suite 472,"(-86.2090385,-60.229043)"
1397,"Hernandez, Edwards and Davis",413 Palmer Valley Apt. 559,"(54.7417045,-167.613045)"
1398,Schwartz and Sons,328 Kara Course Suite 698,"(-17.6509605,151.065753)"
1399,Becker Inc,293 Chad Spurs Suite 538,"(-21.8924115,81.098873)"
1400,None,598 Tammy Row,"(54.1136745,-130.773266)"
1401,"Reynolds, Smith and Dean",LOCATION_ERROR,"(-41.228878,159.255322)"
1402,Rice-Murphy,5962 Marshall Ports Apt. 986,"(-6.614646,-75.865602)"
1403,Gaines-Griffin,811 Thompson Shores,"(80.3274445,-65.851012)"
1404,STORE_ERROR,983 Alex Forest Apt. 244,"(-74.6654665,160.062018)"
1405,"Larson, Robinson and Jones",44605 Martin Oval Apt. 791,"(-53.4281745,56.024532)"
1406,Valenzuela-Aguirre,0846 Vazquez Flats Suite 920,
1407,,7506 Wood Village,"(51.3732905,-146.571665)"
1408,"Wagner, Blankenship and Barry",119 Lloyd Cliff,"(-17.651055,161.787820)"
1409,Moyer LLC,73746 Rose Turnpike,None
1410,"Perez, Green and Hensley",61060 Ann Place,"(-8.594130,174.137728)"
1411,"Baker, Smith and Fry",3276 Griffin Shores Apt. 067,"(-64.398415,149.008572)"
1412,Velazquez-Wilcox,46018 Kelly Underpass,"(55.7804405,-113.549711)"
1413,Morton PLC,915 Tanya Station Apt. 056,
1414,STORE_ERROR,LOCATION_ERROR,"(82.7584685,112.415042)"
1415,Phillips Ltd,,"(51.472455,-16.261406)"
1416,None,8547 Tammy Cape,"(48.1869965,90.883273)"
1417,Carpenter Inc,530 Green Landing Apt. 331,"(65.1167605,161.423550)"
1418,"Montoya, Peters and Watson",,"(56.172265,-56.579554)"
1419,"Marquez, Howard and Hernandez",235 Spencer Greens Suite 977,"(74.0333375,9.801559)"
1420,None,19565 Nelson Road,"(-24.9948495,11.452129)"
1421,STORE_ERROR,3409 Christopher Ridges,"(-33.291659,18.305852)"
1422,Compton-Terrell,1166 Tammy Lodge,"(83.7094635,4.264406)"
1423,Fox and Sons,242 Melissa Trafficway,"(39.499468,-21.893652)"
1424,Franklin-Wallace,550 Caldwell Street,"(-49.294466,-78.026667)"
1425,"Larson, Adams and Thomas",446 Rebecca Mews Suite 993,"(54.367685,-158.139684)"
1426,May Ltd,657 Catherine Club,"(71.3270665,69.883089)"
1427,Austin and Sons,15932 Lewis Springs Apt. 672,"(79.9425665,-49.103040)"
1428,Hayes-White,01830 Hernandez Freeway Suite 071,"(20.523417,-18.197406)"
1429,Smith-Atkinson,91605 Lee Knolls,"(51.349773,135.060349)"
1430,STORE_ERROR,35071 Ruth Row,"(-22.231138,-154.931249)"
1431,Sanders PLC,466 Mills Ways,None
1432,Howard Group,061 Long Branch,"(-75.882788,123.703022)"
1433,Yates and Sons,LOCATION_ERROR,"(82.4755305,-172.778674)"
1434,Dixon-Thompson,0239 Pratt Forges Apt. 254,None
1435,Pitts-Hill,338 Sergio Cliff,"(31.875733,-174.485516)"
1436,Dunn-Lane,74364 Joy Plains Suite 903,
1437,"Robertson, Smith and Robinson",23709 King Fields Suite 744,DEMOGRAPHICS_ERROR
1438,None,None,"(76.1689465,-128.952732)"
1439,Lutz and Sons,37449 Leblanc Fields Apt. 057,"(57.8185095,23.926695)"
1440,"Robles, Johnson and Bradshaw",28652 Amy Green Apt. 360,"(-44.2781075,44.752862)"
1441,Morris-Walker,07477 Steve Flats Apt. 041,"(-88.487645,-119.903907)"
1442,"Robles, Miller and Russell",6340 Welch Corner Suite 098,"(-75.0607765,130.210212)"
1443,Larsen PLC,561 Daniel Views Apt. 541,"(42.622050,17.847913)"
1444,,643 David Glens,DEMOGRAPHICS_ERROR
1445,"Adkins, Bailey and Walters",None,"(70.7621925,-79.356530)"
1446,Thompson-Lyons,50166 Stewart Mall,"(-46.1017975,-93.839751)"
1447,Arnold-Kelly,216 Griffin Manor,"(62.531051,19.622840)"
1448,Obrien-Mccall,8649 Fletcher Street Suite 262,"(50.338599,-135.816791)"
1449,Anderson-Mason,63140 Jones Tunnel,
1450,Barrett and Sons,34663 Lauren Shoals Suite 169,DEMOGRAPHICS_ERROR
1451,"Bentley, Robinson and Costa",786 Jasmine Turnpike Suite 872,"(-8.7293055,7.489186)"
1452,Bell PLC,09491 Kelly Shore,"(60.014599,52.830707)"
1453,Martinez PLC,0379 Chase Spring Suite 630,"(51.899544,61.836287)"
1454,"Collins, Bullock and Dixon",49775 Michael Plaza,"(20.5524055,55.400047)"
1455,Adams Inc,8172 David Oval Suite 918,"(-71.6792055,-110.759462)"
1456,Ward Group,981 Haas Mission,"(59.231469,-132.248145)"
1457,Mcpherson PLC,435 Michael Views Apt. 577,None
1458,"Wheeler, Decker and Miller",89733 Ponce Motorway,"(19.730615,12.380738)"
1459,"Mclaughlin, Braun and Gonzalez",1852 Farmer Spurs Apt. 386,"(88.790077,-167.870895)"
1460,"Miller, Rios and Stephens",,"(48.561443,119.913131)"
1461,Gallegos-Hill,492 Newman Extension,"(76.352408,152.868426)"
1462,Duarte PLC,5249 Smith Avenue,DEMOGRAPHICS_ERROR
1463,Owens LLC,91231 York Junctions,"(19.361934,-154.085471)"
1464,"Velez, Powell and Compton",996 Steven Squares Suite 265,"(-88.1876975,-32.674007)"
1465,None,32825 Hernandez Tunnel Apt. 322,"(72.425174,-79.994793)"
1466,Allen PLC,None,"(-17.7331665,49.478427)"
1467,Wyatt-Walton,61098 Hernandez Harbor,"(-1.3936055,61.007557)"
1468,"Anderson, Berry and Hall",LOCATION_ERROR,"(-54.979545,-89.615613)"
1469,Smith-Macias,538 Koch Centers,"(-26.796331,31.186523)"
1470,"Roberts, Butler and Simpson",None,"(-72.276930,-36.327846)"
1471,Ayala-Davidson,7808 Mccullough Park,"(-77.9775745,-50.550714)"
1472,Pace-Rowe,7356 Orozco Forge Suite 133,"(51.435826,117.214166)"
1473,Rivas LLC,,"(-56.2652365,-175.606363)"
1474,Richardson-Scott,LOCATION_ERROR,"(-39.548032,-54.283378)"
1475,Johnson and Sons,9592 Madden Spur Apt. 522,DEMOGRAPHICS_ERROR
1476,"Mitchell, Mccoy and Todd",None,"(19.276419,-21.613050)"
1477,"Watkins, Garcia and Garza",323 Lorraine Locks,"(-52.876893,-29.861461)"
1478,Crawford-Soto,67088 Owens Orchard,"(26.840663,120.704530)"
1479,Alvarado-Noble,248 Arnold Isle Apt. 433,"(12.4522795,-153.889032)"
1480,"Gonzalez, Yates and Stuart",LOCATION_ERROR,"(68.4205305,72.534007)"
1481,Smith Ltd,None,"(-16.964743,-47.791403)"
1482,"Jones, Garcia and King",3482 Catherine River,"(75.692618,140.504630)"
1483,Moses-Jackson,51873 James Lake Apt. 669,"(2.2070885,-17.751322)"
1484,"Charles, Roberson and Bradley",2642 Herring Via Suite 837,"(89.576686,146.765371)"
1485,Bailey Group,3750 Terry Ridge,"(74.296877,169.778803)"
1486,Howard-Grant,37633 Morgan Islands,None
1487,Martinez-Freeman,675 Smith Pines,"(-4.546994,116.527079)"
1488,None,9614 Gary Road Apt. 863,"(-64.6441675,59.030329)"
1489,Evans Ltd,64358 Charles Glens Suite 992,None
1490,Taylor-Gibbs,1239 Shaffer Avenue Apt. 439,"(8.9276975,123.225036)"
1491,Morton Ltd,212 Randall Lock Apt. 352,"(-45.9745465,119.670006)"
1492,"Jensen, Garrett and Brewer",819 Walters Garden,"(-0.723838,42.926277)"
1493,Valdez-Bush,163 Williams Highway Apt. 972,"(26.7278395,-31.259656)"
1494,"Ford, Dixon and Brown",1085 Joshua Wall,None
1495,"Flores, Hughes and Perez",9740 Kathleen Parks Apt. 353,"(-88.450709,79.312021)"
1496,None,782 Robert Cape Apt. 493,"(-89.4614755,155.816960)"
1497,,0550 John Falls,None
1498,Jimenez LLC,5878 Garcia Fall Apt. 902,"(1.282882,-59.925737)"
1499,Pham-Martinez,8751 Woodard Wells,"(-71.895583,20.164140)"
1500,STORE_ERROR,393 Dean Mission,"(-79.629748,47.073400)"
1501,Walker-Lang,9119 Cook Glen,"(-53.2481625,26.134814)"
1502,Cook LLC,131 Michael Common Suite 396,"(66.519101,-30.212603)"
1503,Wilson-Ortega,250 Oscar Corner Suite 821,"(33.0121915,-102.950244)"
1504,"Wilkerson, Clark and Lee",143 Alexander Circles Apt. 131,"(-15.1476335,-155.911923)"
1505,Gomez PLC,9740 Paula Square,"(53.616094,76.039505)"
1506,Miller LLC,None,"(77.376000,-20.353988)"
1507,White Inc,8764 Molina Meadows Suite 778,
1508,Walters-Myers,95646 Powell Manor,"(46.325753,32.550793)"
1509,"Nguyen, Sims and Ibarra",2284 Day Shore,"(41.343727,165.904014)"
1510,Romero-Espinoza,5444 Richard Parks Apt. 778,None
1511,Mckinney-Baxter,91376 Samuel Green,"(-55.1601075,113.337459)"
1512,,6864 Justin Knolls,"(17.973136,118.666223)"
1513,None,22389 Jeffery Villages,"(-20.090117,101.667435)"
1514,"Jenkins, Jenkins and Cohen",7857 Lopez Ridge,"(37.128696,-72.499028)"
1515,Wilson LLC,1839 Caldwell Canyon Suite 996,"(88.5198215,-99.662017)"
1516,"Gomez, Mcintyre and Zimmerman",4351 White Crossroad Apt. 838,"(-48.809751,67.528636)"
1517,Hamilton-Conley,3113 Brent Track Suite 537,DEMOGRAPHICS_ERROR
1518,Waters-Jones,792 Gregory Passage,"(22.784536,-158.543800)"
1519,Johnson-Johns,375 Michael Plains,"(42.419051,48.219227)"
1520,Cole-Ortiz,38081 Ponce Stravenue Apt. 683,"(-19.690914,-153.540878)"
1521,Dickerson and Sons,56832 Lane Isle Apt. 404,"(22.9685455,53.552728)"
1522,Hood-Thompson,9736 Ortiz Extensions Suite 001,"(-60.777009,-122.856167)"
1523,"Miller, Parker and Lopez",17683 Moreno Gateway,"(4.1437505,4.176810)"
1524,"Tucker, White and Mitchell",LOCATION_ERROR,"(51.505190,-84.213818)"
1525,"Willis, White and Lee",2252 Russell Track Suite 355,DEMOGRAPHICS_ERROR
1526,Smith-Williams,37089 Lisa Stream Suite 471,"(30.5682475,-21.322196)"
1527,Li LLC,None,"(-59.3454085,177.024206)"
1528,Kelley Inc,98135 Haley Streets Apt. 931,"(-38.9769195,27.817834)"
1529,Holmes PLC,None,"(58.199392,129.760849)"
1530,Hale-Smith,7912 Robert Street Apt. 654,None
1531,"Freeman, Kramer and Stewart",281 Beck Squares Apt. 329,"(-8.162125,-11.983819)"
1532,Frederick-Haley,44662 William Knoll,None
1533,Guerrero Inc,3922 Cole Trafficway Suite 008,"(-59.182875,-36.375307)"
1534,Davies-Willis,289 Michael Harbor Apt. 623,"(-7.1549725,3.435031)"
1535,STORE_ERROR,423 Keith Brook Apt. 565,"(2.692578,-123.073895)"
1536,Anderson-Hicks,284 Jordan Junction Apt. 601,"(-39.090600,86.652640)"
1537,Smith-Leonard,2128 Ashlee Springs,None
1538,"Martin, Steele and Thompson",843 Daniel Ramp Apt. 346,"(41.047195,-114.944270)"
1539,Lee-Petersen,74434 Hancock Lights,"(37.7526385,10.398160)"
1540,Herrera Group,5559 Justin Shoals Apt. 554,"(81.373149,-115.404830)"
1541,STORE_ERROR,41731 Pamela Gateway Suite 152,"(66.5344575,-178.319653)"
1542,Ortiz Ltd,830 Jerry Isle,None
1543,Oconnor-Lopez,0399 Michael Station Apt. 175,"(-47.6444215,-3.455232)"
1544,"Ferguson, Williams and Thompson",919 Fowler Fields,"(25.943356,35.861784)"
1545,STORE_ERROR,5748 Gary Fork,"(29.2365965,-49.675089)"
1546,Wallace-Wong,0366 Malik Cove Suite 476,"(-54.848913,127.891672)"
1547,Villarreal and Sons,1188 Joshua Crossing Apt. 518,"(-79.7687285,97.825027)"
1548,,5136 Roman Curve Apt. 539,"(-36.6220225,-151.910406)"
1549,Buchanan Inc,013 Mendez Vista Suite 450,"(47.2516025,-102.278455)"
1550,"Joseph, Hester and Alvarado",23281 Michael Light Apt. 935,"(-50.244990,105.012564)"
1551,Dixon PLC,376 Joanna Pine,"(79.5633185,3.057968)"
1552,"Crawford, Hart and Bell",7843 Strickland Extensions Suite 023,"(18.255128,-162.805461)"
1553,"Baker, Garcia and Fischer",29786 Courtney Fall Suite 564,"(73.9607085,-131.336927)"
1554,Bishop PLC,1609 Vargas Manor,"(62.763744,-39.335153)"
1555,"Ewing, Hall and Farmer",07159 Alvarez Prairie Suite 892,"(15.368851,-108.553689)"
1556,None,032 Mora Extension,"(-37.4401215,169.940342)"
1557,Thompson-Williams,6269 Kim Cove,
1558,"Davies, Fernandez and Buckley",932 Thomas Ridges,DEMOGRAPHICS_ERROR
1559,Andersen PLC,831 Margaret Rest Apt. 626,"(42.372540,99.494015)"
1560,Hall and Sons,8204 Garcia Inlet,"(-55.652049,170.353418)"
1561,"Bishop, Monroe and Black",None,"(7.983554,-145.343907)"
1562,"Lewis, Wang and Le",620 Salinas Bypass,"(-15.489115,115.292755)"
1563,"Cook, Lee and Henry",8601 Brown Square Apt. 213,"(31.152585,-153.732097)"
1564,Lee-Stout,57908 Sarah Road,"(-29.5338365,-177.004923)"
1565,None,479 William Circles,"(-60.4837345,-159.028478)"
1566,Williams and Sons,3558 Lee Streets,"(-47.4688425,-102.654467)"
1567,Simon-Wilson,75723 Shawn Expressway,"(-52.3097355,27.137941)"
1568,Romero and Sons,5571 Julie Squares Apt. 845,"(-43.5850645,2.827686)"
1569,Torres-Shah,3053 Smith Brooks Apt. 050,"(7.9338795,-38.046777)"
1570,None,38097 Mcclure Flats Suite 565,"(68.6288705,83.409761)"
1571,Stewart-Lee,875 Myers Orchard,"(-53.3103525,-100.374591)"
1572,Glenn Inc,77526 Williams Inlet,"(-80.779523,117.733645)"
1573,Carey Inc,6738 Allen Circle,"(62.7138135,-120.700930)"
1574,Meyers-Walters,14737 Taylor Drive,"(-37.1776675,-89.398753)"
1575,"Wiggins, Stevenson and Ruiz",383 Chavez Haven Suite 925,"(-7.8816965,-89.176010)"
1576,Thomas-Anderson,000 Cole Springs Apt. 022,"(-25.9251625,172.032039)"
1577,"David, Barnes and Porter",4191 Kelly Corner,"(-34.5721225,63.200156)"
1578,STORE_ERROR,818 Cole Creek Suite 183,"(-8.797141,123.218460)"
1579,"Lewis, Castillo and Thompson",449 Buchanan Brooks Apt. 683,"(-74.9023545,-147.539148)"
1580,Day LLC,28936 Brown Streets,"(17.684189,11.243330)"
1581,Blair-Nash,7951 Gonzalez Lock Suite 755,"(38.045155,12.556202)"
1582,Ritter-Walker,943 Mark Centers Suite 699,
1583,"Williams, Bradley and Carr",None,"(-56.5490695,-82.473976)"
1584,Meyers-Thompson,4287 Joseph Creek,"(26.2990165,-82.081119)"
1585,STORE_ERROR,9958 Sullivan Wells Apt. 159,"(3.356569,153.725074)"
1586,Watson Inc,440 Madison Estates Apt. 126,"(-72.3819975,171.904566)"
1587,Holland-Thomas,1999 Valentine Lakes,"(-51.9414065,47.333801)"
1588,Robbins and Sons,39844 Angela Shores,"(76.069967,-76.141892)"
1589,STORE_ERROR,0737 Hernandez Knolls,"(54.843554,-124.271862)"
1590,None,422 Zachary View Apt. 428,"(-26.0110945,-103.114574)"
1591,Garner-King,017 Colon Mission,"(67.434217,50.544913)"
1592,Jones-Marshall,10376 Anita Stravenue,"(-60.5792605,-63.198930)"
1593,Martin-Butler,3064 Cindy Road Suite 628,"(86.0744555,69.402209)"
1594,STORE_ERROR,LOCATION_ERROR,"(73.149706,-170.029181)"
1595,STORE_ERROR,30954 Morton Trail Suite 250,"(-83.823069,-58.132008)"
1596,Dalton-Gardner,8115 Roberts Plains,"(0.984413,-148.620467)"
1597,"Armstrong, Cain and Clark",9845 Christopher Expressway Suite 109,"(-24.583161,82.797439)"
1598,Carpenter LLC,LOCATION_ERROR,"(51.769681,156.110145)"
1599,Ramirez-West,1213 Rebecca Shoals Suite 905,"(-46.0091085,121.410749)"
1600,Hill Group,5558 Gilbert Hills,"(34.146255,-11.348161)"
1601,Keith-Perry,762 Adam Shore,"(55.107259,-79.701667)"
1602,Carey Group,677 Melissa Courts,"(13.823923,-116.014571)"
1603,Bradley-Warren,585 Mcgrath Lane,"(85.290619,-169.591027)"
1604,Wu PLC,516 Linda Way,"(-37.8394555,-179.760068)"
1605,Smith and Sons,65463 Heidi Pass Apt. 951,"(-80.293345,-67.627703)"
1606,None,398 Graham Heights,"(-60.936935,-25.462888)"
1607,Campbell-Cunningham,4542 Troy Ridges Apt. 267,
1608,,0780 Clark Mills,"(-25.603695,-155.578576)"
1609,"Knapp, Hayes and Moore",73818 Gail Roads,"(72.2500165,-92.429457)"
1610,Ford Ltd,9035 Harris Plains Suite 172,"(-41.1739445,-129.851852)"
